X,Y,index,h3_resolution,post_offices_count,postal_bank_count,road_length_km,cell_towers_count,population_count
-47.6237366630936,-0.793238493080858,8480465ffffffff,4,2,4,3558.08640671872,243,82905.7090909205
-68.6751139115325,-1.36292901082839,848a5ddffffffff,4,0,0,0,,0
-57.9509608444084,-15.9349461685315,848ba4bffffffff,4,0,0,1702.07661156167,12,5025.40498957597
-50.3874133360396,-24.4559516097678,84a8055ffffffff,4,0,1,5055.56224715807,129,12991.225908842
-51.5531943137518,-2.62079507517848,848061bffffffff,4,0,0,1062.91619724791,,254.163334033452
-49.4070910568791,-17.2066087026203,84a8c47ffffffff,4,1,3,3580.35332109371,103,11658.8288722187
-49.2335190378714,-11.5268305967708,8481667ffffffff,4,0,1,2522.03492959426,57,4711.18384316936
-52.2052652706125,-21.8467289594035,84a808bffffffff,4,0,2,2540.44782256789,301,45306.5368476424
-42.9541818598654,-7.04240768423851,8480207ffffffff,4,0,0,1394.38815871132,20,5465.20413090289
-39.0084191664237,-8.70492537034179,8481a91ffffffff,4,1,2,1878.56168175237,66,32330.8863119484
-59.4359314702114,-2.78526091974706,848af65ffffffff,4,0,0,2204.8354507032,18,11718.1267376393
-52.7999291557762,-10.1190560987011,84816cbffffffff,4,0,0,299.308995141027,,226.219210929092
-39.6431614458471,-11.5372560048791,8481115ffffffff,4,3,6,5205.34687240163,200,65878.7168197185
-47.2163221400802,-12.7642860792492,84a8da7ffffffff,4,0,0,712.480062867497,1,628.709047872573
-53.1677519628695,-27.6795633578655,84a9569ffffffff,4,6,11,4644.65150460342,176,40804.4714353681
-52.2860112062169,-20.0805622718466,84a8565ffffffff,4,0,0,704.69464700857,1,837.812309734523
-46.4864815651313,-13.0383687424107,8481299ffffffff,4,1,1,2456.49484166578,28,9615.60756012984
-53.4167788309428,-3.31338426902912,848a903ffffffff,4,0,0,1722.77298200087,,1692.04003330087
-56.516292357592,-18.3257186117591,84a8437ffffffff,4,0,0,444.157797887929,,195.883905973984
-67.9886248383334,-5.37247794395024,848a71dffffffff,4,0,0,0,,1.18944644555449
-45.9609991712932,-21.1462379346236,84a8a8bffffffff,4,1,3,4056.39797172433,219,53035.0785944778
-51.7888892358455,-1.11964840827216,848068dffffffff,4,0,0,7.10601381842782,,3318.98444058001
-45.5529098701134,-5.12804478460678,848028bffffffff,4,1,0,1426.02324792691,17,24749.9833412766
-56.1187680094024,-1.09920174821763,848a999ffffffff,4,0,0,0,,1658.72321991442
-55.4824228514167,-20.7227742876221,84a846dffffffff,4,0,1,1463.82712061816,44,8374.55663809553
-60.0408081523055,-1.40043004702534,848af23ffffffff,4,0,0,91.1078698345237,,2156.29662065953
-43.2661316982286,-7.87755237658136,8480209ffffffff,4,1,2,1328.74389328398,14,9721.96703558043
-54.4075135686582,0.336112944033308,845f34bffffffff,4,0,0,0,,7.53902796725743
-49.117446024723,-2.60084621520173,8480621ffffffff,4,0,0,801.270403347866,,12863.177885063
-66.8765651379999,-9.35047857316991,848b533ffffffff,4,0,0,732.994513731014,,161.541897934701
-63.3578341667586,-11.0860290611314,848a26bffffffff,4,0,0,0,,0.159516719744715
-52.1321374548736,-11.5498823448009,848b92dffffffff,4,0,0,858.856481475676,,1084.14800592512
-55.5522599821863,-18.9564885899239,84a8427ffffffff,4,0,0,376.750973515243,,82.9252372542396
-59.4037788635209,-14.6232448843666,848b121ffffffff,4,0,1,1149.99225329232,7,3587.42281530984
-61.719536225253,1.9625834455589,848adc3ffffffff,4,0,0,322.28879081516,,32.4057127524284
-64.8558697772914,0.392030404924049,848aebdffffffff,4,0,0,0,,270.458698318624
-65.991643347374,-8.12263129294775,848a28bffffffff,4,0,0,0,,13.8100770193269
-45.6676253918903,-9.82867695009562,848109bffffffff,4,1,1,2094.80251831244,3,3671.16453749198
-55.1392692253441,-22.784379514656,84a8743ffffffff,4,0,0,1455.35513265017,4,3835.69122073054
-55.9589418255476,-15.0063789889774,848bb5bffffffff,4,0,0,1942.84256577937,20,2449.25323799159
-43.8650572421551,-14.9246333147917,8481215ffffffff,4,1,3,2120.47912145439,71,29855.5456832089
-41.0278914398649,-6.32047741386447,8480311ffffffff,4,0,0,826.266158162359,,3855.15549385548
-50.1233867649846,-29.4038700324282,84a91d9ffffffff,4,1,5,2842.38544179389,458,27292.3636279195
-51.4416020936229,0.859763549144826,84804cbffffffff,4,1,1,1409.10678987894,42,19393.8049398225
-47.8578404712167,-24.5427909806745,84a8159ffffffff,4,7,4,4545.97784670843,876,87373.9513473585
-52.9520988484252,-2.08522714909542,848a937ffffffff,4,0,0,0,,2355.25873636454
-47.4377882589956,-10.1048946971774,8481739ffffffff,4,0,0,1038.29085514602,,1055.98404257838
-50.1406402311854,-3.15954129560301,8480601ffffffff,4,0,0,1633.5494455381,,2742.32662938535
-56.4253615140805,-9.09772879472797,848b999ffffffff,4,0,0,721.234859199118,,22.6045932651177
-41.4923398896648,-7.57620533609479,848035bffffffff,4,1,3,1903.58673332371,28,22587.8503768593
-53.6995806149793,-11.379467438499,848b903ffffffff,4,0,0,182.253946968588,,203.590302654426
-55.5077095001459,0.519243181934173,845f265ffffffff,4,0,0,0,,0.300861794872617
-56.9264302897091,-4.25875195174368,848a857ffffffff,4,0,0,0,,0.0910827336907118
-65.3978390742735,-0.007416492658339,848ae83ffffffff,4,0,0,0,,26.5777988175196
-39.8954056240928,-17.661686266087,84a89adffffffff,4,4,2,5232.26345636727,637,201243.327224629
-50.2331775872664,-10.904176374547,8481607ffffffff,4,0,0,0,2,18.5438819151314
-41.8452364159422,-2.92998327639612,8480037ffffffff,4,2,4,4318.30580629005,1201,222829.444283718
-70.3195290157596,-5.23451070893551,848a639ffffffff,4,0,0,0,,97.1538520118947
-39.1170803758722,-15.6512318899454,8481361ffffffff,4,1,2,1296.22338181592,139,32962.7442964166
-48.0141111407545,-19.9640185124922,84a8f4bffffffff,4,0,1,5635.92407912818,1306,66204.9980723243
-57.75081765041,-4.388344969797,848aaadffffffff,4,0,0,0,,492.07827495052
-66.1362812385485,-3.70407235553281,848a547ffffffff,4,0,0,43.8682601028292,,1149.08638853201
-56.4292068938091,-29.1119287175719,84a9753ffffffff,4,0,1,1651.03496388824,109,33654.2250173241
-54.210848373431,-13.697822848556,848bb3dffffffff,4,0,0,832.451857574777,,128.060032138135
-39.1438488829908,-7.94794636672464,8480369ffffffff,4,1,4,4703.8814905335,243,87422.211655274
-60.0248943782838,-10.3018489711793,848a367ffffffff,4,0,0,381.661658586462,,181.446414250742
-42.0090640472404,-18.7512414955461,84a89ddffffffff,4,2,3,4554.61393280482,2399,281987.337582067
-63.7637404243966,-3.46580920409989,848ae43ffffffff,4,0,0,0,,987.464103420265
-50.3323771207977,-4.74170749715483,8480649ffffffff,4,0,0,599.589008677864,,7419.07662902866
-37.8674662159485,-11.2186716039397,8481127ffffffff,4,3,5,4898.34511014102,266,140325.993911386
-67.0106900348485,-4.89917605934309,848a73dffffffff,4,1,1,927.117231241449,13,23394.5217037299
-65.2131752109186,-10.9873952344495,848a25bffffffff,4,0,0,859.506772744784,2,1357.15854578977
-55.2441701132276,0.188158399716481,848a9b3ffffffff,4,0,0,0,,0.179397243802669
-47.6256201275727,-6.24952618150788,84815ebffffffff,4,4,5,2434.95402323866,110,40355.5007937396
-53.5488810911374,-15.1084835899269,848bb61ffffffff,4,0,0,1103.33304428339,,670.708920702338
-49.0803836322478,-25.3544371907581,84a8313ffffffff,4,20,8,15281.1709222953,26556,1675857.15363351
-56.0938537024399,-11.3090908478006,848b83dffffffff,4,0,0,1592.96580855569,,1646.27841772861
-40.4599674803509,-15.8839584802491,8481343ffffffff,4,0,1,1726.18262761895,7,12925.8919135141
-60.8324007475696,-7.45287863176653,848a157ffffffff,4,0,0,761.990309451029,,382.498569574906
-46.6699986925706,-19.793023852831,84a8f69ffffffff,4,0,1,3155.21052299963,94,6098.42545550689
-52.6051845062136,-31.7453064238396,84a92ebffffffff,4,3,2,2449.73157487838,454,71851.7280080989
-40.3650090030044,-18.852223342231,84a89e9ffffffff,4,1,3,5265.72824638239,394,83831.7155238241
-50.8950000574273,0.188221681717072,84806a7ffffffff,4,4,1,2938.47352750313,2388,319615.164713688
-48.2342860407423,-17.4270199261712,84a8c6dffffffff,4,1,3,3131.5039405315,129,35926.748438891
-43.4377663139872,-22.2306354049989,84a8a31ffffffff,4,0,3,4046.81649955102,863,91776.6099712253
-54.5610789239304,-0.070512253260092,848a9b5ffffffff,4,0,0,0,,40.9023973270723
-50.7844563566528,-27.1822268934893,84a8247ffffffff,4,1,5,4066.67490267714,233,61382.1824743524
-55.3972256688284,-0.217195527222409,848a9bbffffffff,4,0,0,0,,1.30635259042174
-56.5560679813786,-5.33649293677926,848a84bffffffff,4,0,0,228.164170808791,,87.4077071310312
-59.1940056679561,-16.047300914123,848b16dffffffff,4,0,0,286.024565737037,,1648.09605335817
-43.5973789036534,-22.6086265086442,84a8a39ffffffff,4,11,9,10799.7236821234,12993,1286197.47974985
-61.6737596069716,-2.78351188532334,848af51ffffffff,4,0,0,0,,489.488079013303
-59.9707935476139,-12.131747036455,848ba9dffffffff,4,0,0,224.202808564066,,107.083927729924
-71.587147965733,-5.35834645003657,848a61bffffffff,4,0,0,0,,6.76004169915819
-51.754875892153,-29.200599243601,84a908dffffffff,4,1,11,6021.30384483641,565,94592.456237793
-49.1306812282359,-8.04215711854007,8481407ffffffff,4,0,1,2097.75667223927,12,5551.76950600371
-66.0836022775066,-7.39146527740721,848a295ffffffff,4,0,0,0,,166.17282670535
-69.3332263543055,-1.04955011899362,848a5dbffffffff,4,0,0,0,,210.421114622091
-61.4777120091339,-4.22476938304348,848a1bdffffffff,4,0,0,0,,827.019690209376
-48.0190977087409,-24.9038050981114,84a8333ffffffff,4,2,2,2079.46135618745,526,46441.9519171499
-68.7039337910577,-9.95370032614193,848b5c9ffffffff,4,0,0,817.460274613253,,1842.32642288134
-70.9951992809884,-6.81245096993088,848a65dffffffff,4,0,0,2.33652121288277,,1835.16640331363
-52.042306206105,-25.2798070478845,84a82e9ffffffff,4,0,3,4130.31916468984,107,23473.821844995
-53.2872945989773,-27.0336927774723,84a9563ffffffff,4,0,9,6265.27075236394,170,62212.2844725847
-46.0619030112202,-2.0848098851542,8480721ffffffff,4,0,4,1841.58707780557,119,58627.9977189712
-44.5032147264517,-22.7343114897952,84a8a11ffffffff,4,2,3,2225.51824672437,110,18440.2208992483
-67.6314520731412,0.180551401343321,848a5bdffffffff,4,0,0,0,,206.317914378655
-56.8742816398663,-20.1277846721687,84a8409ffffffff,4,0,0,1148.54816902545,,807.647429715842
-64.1714056080607,1.15239267248708,848acc1ffffffff,4,0,0,4.15433180242897,,310.751107477583
-45.0844383646829,-3.87487682823879,84802b1ffffffff,4,0,3,1852.66029223127,127,67796.3288718164
-66.7850639785795,-3.39998088879995,848a555ffffffff,4,0,0,0,,1.01943605369888
-56.6891417046948,-8.75673408077028,848b99bffffffff,4,0,0,0,,32.244589496433
-51.5470821413146,-6.86688578367197,84814c3ffffffff,4,0,0,1396.09122913124,2,7644.21812416473
-39.9899086521186,-5.7471932734536,8480331ffffffff,4,0,0,1578.23980614168,14,19842.592713356
-51.1517607660773,-7.96356501541608,84816a7ffffffff,4,0,0,672.778692661119,,2413.00469672866
-39.1076934374943,-5.59174775877307,8480149ffffffff,4,1,2,2165.54592819817,32,35070.1635665894
-54.7979509207518,-2.77538478665493,848a9cdffffffff,4,1,1,4880.59944996178,82,30046.4995524138
-50.5732243304009,-29.4375977065328,84a90e5ffffffff,4,3,2,3804.41385610409,568,80174.2666308433
-66.162174796202,-1.87831447426345,848a531ffffffff,4,0,0,0,,659.318226538264
-51.0034973151277,-21.0212357336628,84a80a3ffffffff,4,2,3,3481.74316031392,270,50663.3111253679
-62.5622892355311,-8.04959400017764,848a00dffffffff,4,0,0,0,,10.9502138807345
-48.4355018103607,-23.9144639133035,84a802dffffffff,4,3,3,6904.11335989772,279,68417.7883218899
-54.4630518897121,-20.2845639229867,84a855dffffffff,4,5,1,5376.19852676277,2613,218746.340512127
-56.162189350346,-2.24191653538736,848a9d9ffffffff,4,0,1,1691.59969751962,98,51220.4839645699
-43.3665479975439,-12.5527213999968,8481019ffffffff,4,0,1,887.994831810191,18,12180.5720327171
-49.8286912624296,-2.33220851667786,848063dffffffff,4,0,0,508.991070889034,,14368.3324845824
-56.2714675064332,-1.5034550202566,848a9d3ffffffff,4,0,0,440.704805328641,32,6948.74376662355
-52.5244930916297,-26.321299515607,84a9525ffffffff,4,3,5,5652.73924749004,505,108161.734400481
-49.7440982505031,-23.0081179341409,84a8031ffffffff,4,4,6,6266.57531197828,1435,200608.761345141
-44.2888823555858,-20.193922461769,84a8aa7ffffffff,4,4,9,8463.10247484859,1710,235227.356386449
-59.8798003904868,-6.95071921094628,848a107ffffffff,4,0,0,1845.86006716477,,2105.3816316718
-60.1222899331775,-12.5133918982705,848bad7ffffffff,4,0,0,5169.84756978339,185,59866.7848760099
-67.3863310004574,-0.163071165268971,848a5abffffffff,4,0,0,0,,338.979832299112
-45.6234683984788,-2.01021442894978,8480725ffffffff,4,0,0,926.376444771452,1,20389.0266106129
-56.1168343368252,-8.30066205175551,848b997ffffffff,4,0,0,0,,23.020718760672
-37.1055620593949,-9.13940233915669,8481aa9ffffffff,4,1,1,5076.78413094542,87,72444.7582658529
-40.0290184543997,-8.10435234530753,8480341ffffffff,4,1,1,5754.84268702979,88,51274.1213179827
-56.6852235793121,-1.57394790298618,848a8adffffffff,4,0,0,127.117276274962,,374.670708520907
-40.2378558862589,-3.04376517825998,8480113ffffffff,4,1,5,5367.43215061396,191,137882.431918442
-50.132182660073,-16.9265142712588,84a8c55ffffffff,4,0,2,3536.33103970774,98,22664.8566840068
-59.5081502120603,-13.9075836468257,848bac9ffffffff,4,0,0,438.927937317245,3,252.034751445259
-46.6448320157741,-13.4438395617339,84812d3ffffffff,4,0,0,1175.11787602216,2,4433.71000378206
-40.071700332075,-19.1709456279783,84a8917ffffffff,4,3,2,4690.71024534559,815,151921.255372661
-62.748034048218,-3.69057759743578,848ae69ffffffff,4,0,0,0,,1793.82081491545
-51.3533448878741,-5.29221236569666,84814b9ffffffff,4,0,0,329.605121358295,,3189.28775755805
-56.0236660742757,-20.0616203953683,84a8463ffffffff,4,0,0,636.908635819234,4,2528.39189144038
-54.615727878007,-30.6056609513627,84a929bffffffff,4,0,0,1570.82265235519,1,918.632421530783
-51.8130016126505,-14.9013130058497,84a8cc3ffffffff,4,0,0,721.436901307027,,267.496272543911
-38.3106335034106,-11.2992435145047,8481123ffffffff,4,1,3,2995.62625493424,143,68110.3357670009
-66.6720902894261,-5.97493056172242,848a763ffffffff,4,0,0,0,,0.0231421272114289
-49.4107644889908,-7.6979862167484,8481439ffffffff,4,0,1,2474.87693547162,14,11775.7710361145
-39.0443983967028,-11.0441820550011,8481131ffffffff,4,0,0,2955.69520713253,20,43918.3097633123
-39.9704502858407,-4.56661149982844,8480151ffffffff,4,0,0,1300.93197236852,6,10899.5452023745
-40.1042834409284,-3.8051293713466,8480119ffffffff,4,0,2,3017.09610602538,183,59848.9627033174
-54.3153878805219,-23.7539095949635,84a829bffffffff,4,1,3,3341.07854385631,99,32835.321717076
-46.5233880647025,-8.7991370795905,8481543ffffffff,4,0,0,684.614586170186,,696.832460539881
-58.3379280645798,1.13059061954794,848ad25ffffffff,4,0,0,0,,3.01734334189678
-70.1455533035204,-8.61343731220196,848b4adffffffff,4,0,0,834.928407907984,,1096.70799129829
-55.7670519836816,-30.3369590066532,84c2db5ffffffff,4,0,0,1239.72762010286,,464.30800083933
-55.4138623049303,-4.39930845861183,848a863ffffffff,4,0,0,1253.74128489052,2,9407.22823265172
-63.890724756684,-8.59197214360186,848a059ffffffff,4,2,1,11130.9445954735,4971,470882.60890866
-61.8261340652075,-9.05242952558284,848a317ffffffff,4,0,0,1573.82874660318,,2349.37852405757
-62.1582187233865,0.789426729688299,848ac3dffffffff,4,0,0,0,,0.463888178493107
-53.3239835994043,-24.3625001488547,84a828bffffffff,4,2,5,6129.78895931636,200,53755.0082532912
-63.2924277574408,-7.04956859638548,848a015ffffffff,4,0,0,262.027703830302,,588.298428113855
-68.4887113679388,-4.67822027511227,848a713ffffffff,4,0,0,0,,32.2298997260514
-58.6038869209854,-8.6389352603567,848b8bbffffffff,4,0,0,0,,15.513597156847
-50.7039006217466,1.75585909155771,848048dffffffff,4,0,1,262.23003231467,9,4877.87514573964
-59.5859503076605,-3.18242854945104,848af6dffffffff,4,0,0,474.135553172076,27,18315.1869028397
-38.8198358960766,-5.93274954644351,8480327ffffffff,4,2,1,2762.24376226141,83,34700.567137301
-55.1361396360496,-11.9395675622594,848b82dffffffff,4,0,1,2413.54941551971,15,4486.42123269197
-58.1606711939138,-4.45242189707318,848aaa9ffffffff,4,0,0,0,,442.12457987573
-53.4479161966083,-27.3710208337535,84a956bffffffff,4,1,7,5108.81317105795,294,67994.2419499159
-66.0344574820659,0.302315203974409,848ae91ffffffff,4,0,0,0,,385.296056267805
-61.182060541166,2.4301523277976,848ad8dffffffff,4,0,0,2209.43139319368,1,2304.14180606231
-43.7071636664613,-14.5200068106366,848123bffffffff,4,1,3,2901.81380184698,91,31894.504184328
-61.4296676886199,-9.00309697531415,848a33bffffffff,4,0,0,3307.57542582788,,857.716841886053
-60.9338782665833,-3.77008083268586,848af49ffffffff,4,0,0,48.7405610294367,,5950.54884434119
-59.4756456946198,-6.89379386840616,848a12bffffffff,4,0,0,1127.12501452941,,842.060439107125
-47.0242554227243,-16.5203726334924,84a8d55ffffffff,4,0,1,3529.35055469937,289,66770.6453308836
-61.8793199341674,-13.0538109437895,848b18dffffffff,4,0,0,0,,29.7354069949761
-41.3567501569651,-16.0344763564121,8481359ffffffff,4,1,2,2290.86703938875,105,33296.7010089234
-40.5335077704491,-11.6926904149028,848111bffffffff,4,1,2,2735.8342784105,45,47016.8951711953
-61.4787036596976,-7.17240795077354,848a025ffffffff,4,0,0,272.343092527301,,30.2455863575451
-54.5547121963063,-11.4903095861557,848b919ffffffff,4,0,1,2160.56830985828,5,2899.14303145651
-56.3368104768052,0.37131326198809,845f26bffffffff,4,0,0,0,,17.3361948328093
-64.2831532403144,-0.992141743343081,848aee1ffffffff,4,0,0,0,,59.0269414327049
-55.8274150068901,-11.6505007070108,848b82bffffffff,4,0,0,1944.44474915988,,1560.45376752689
-62.5400336969476,3.60238547332113,848ad93ffffffff,4,0,0,8.60737878719959,,318.610954239968
-66.8293911901444,0.241728720998108,848a5a7ffffffff,4,0,0,0,,110.17525056516
-52.2928375679617,-3.51398760785693,848a929ffffffff,4,0,0,1964.01997574165,1,4132.6749599725
-49.7626179313093,-27.7555998430169,84a9197ffffffff,4,0,2,2701.76923661688,74,8537.24348013103
-51.4451970096602,-21.0662253130316,84a80bdffffffff,4,0,4,3865.80044035236,403,80388.8318846989
-54.7954683924132,-14.13856351625,848bb03ffffffff,4,0,0,1167.28906023659,2,876.295587733388
-40.929595419894,-17.0899788672076,84a89bdffffffff,4,3,4,2815.25245176962,43,33292.7784236521
-55.4477327061794,-12.7258131009119,848b861ffffffff,4,0,0,3046.90081617348,,1248.84671348706
-48.7922271205633,-25.6651880104453,84a8311ffffffff,4,1,1,1871.40169869563,441,24683.8709647432
-64.5238128458804,-0.653966083434846,848aee3ffffffff,4,0,0,0,,15.4775822906522
-58.9554516857959,-10.5424992283462,848b8ddffffffff,4,0,0,1176.87173479921,1,1079.43755398691
-55.7222217103933,-29.4018162802515,84a9755ffffffff,4,0,0,645.740042486636,,1459.92437046766
-68.8037843243906,-7.33166622842785,848b5bbffffffff,4,0,0,0,,73.6693051301336
-55.8819993264244,-29.7200496623671,84a975dffffffff,4,1,1,2102.05919450791,490,64312.5960189365
-54.1094018162783,-3.04387896855493,848a911ffffffff,4,0,0,1762.58375996698,1,778.815988207236
-53.9298355697786,-28.3697442702556,84a9727ffffffff,4,2,6,4569.77774229811,585,94655.6667457223
-56.2488240939607,-11.7022737509403,848b807ffffffff,4,0,0,1809.39233671849,2,670.194993847981
-53.9467633567803,-18.0854172148105,84a8533ffffffff,4,0,0,782.039113040895,,632.683603487909
-40.8657502429934,-13.6726982605482,848106dffffffff,4,0,1,1311.36933888657,21,8323.63713345677
-47.2477915161577,-13.9127507435281,84a8de7ffffffff,4,2,2,1126.03380773864,9,6269.40613477165
-63.9469612528489,-9.70231518187513,848a239ffffffff,4,0,0,2684.38302365756,,2417.41494920617
-68.1071251213064,-0.949300807429225,848a589ffffffff,4,0,0,0,,0
-52.4429156213191,-31.431376714143,84a92e3ffffffff,4,0,1,3523.30538407003,157,36844.832289964
-43.7374100660272,-2.47085527189486,848008dffffffff,4,0,0,452.352683123252,3,13955.1690026422
-59.5713362755015,-9.13692957906362,848b89bffffffff,4,0,0,451.724147329035,,1080.76102598247
-54.0278624130975,-0.738538099865469,848a9a1ffffffff,4,0,0,0,,24.2643927499885
-64.4891115726353,-2.45126863445259,848ae19ffffffff,4,0,0,0,,134.969197239818
-51.7989401984227,-26.5996893041004,84a8257ffffffff,4,0,1,2555.36903102149,121,28820.3333438262
-59.5786749792517,-6.16337251475588,848a135ffffffff,4,0,0,0,,8.22575942159165
-51.3236426170773,0.113543506972664,84806a3ffffffff,4,1,1,3172.76145709273,590,105539.02030094
-40.0318195000896,-16.9384674976297,84a89a7ffffffff,4,1,1,3900.08422773376,2,13076.8326061964
-53.3286110767474,-28.0136269399168,84a9093ffffffff,4,1,1,2773.04482095569,135,33271.1326105446
-61.1814813011392,-3.44020501511921,848af4bffffffff,4,0,1,681.753702285487,21,15438.8502379507
-54.1047429065808,-18.4626828563802,84a853bffffffff,4,0,0,966.325298613805,,414.541404960677
-48.1409986434588,-19.2527964619728,84a8f55ffffffff,4,0,0,3016.31046202157,261,5125.9947290346
-51.1602503405796,-3.7146829019778,8480651ffffffff,4,0,1,1865.56980875797,9,25240.0480666421
-43.7095738688654,-7.95166712147398,8480255ffffffff,4,0,2,1219.03338297708,14,11124.3709375933
-55.8951733149379,-9.78055191708845,848b9d5ffffffff,4,1,2,3100.3405104656,318,50305.4978907788
-53.9956454780168,-3.79075687524573,848a957ffffffff,4,0,0,2275.47075685916,3,6403.43656488508
-61.2306183703568,-13.3516503452866,848b1e1ffffffff,4,0,0,692.135785241296,,218.367473499965
-46.7369476113868,-16.853924497532,84a8d43ffffffff,4,0,0,2344.30352430978,8,4017.72902625054
-65.3071597155297,-0.718791310309336,848ae89ffffffff,4,0,0,0,,438.152654139558
-42.6429018461365,-6.2058407398524,8480235ffffffff,4,7,7,2464.63983889148,124,47791.3975088149
-44.9465735143281,-16.597269102331,84a8d65ffffffff,4,0,2,1175.2320896013,13,13994.8304138631
-62.4552925222521,-2.91201333689785,848ae67ffffffff,4,0,0,0,,29.2346180133663
-52.2824747011698,-27.6219225902142,84a90b3ffffffff,4,0,7,5189.78380197499,705,124379.425806105
-60.986430965032,3.91866285093425,848adb5ffffffff,4,0,0,1400.94389384453,,264.288985798135
-66.4235969289193,-6.31809750655732,848a761ffffffff,4,0,0,0,,0.733595510348096
-59.0793023977705,-3.84744518583921,848aab9ffffffff,4,0,1,948.786276596873,27,32006.5739412718
-46.0416823440289,-12.9714967930666,848129dffffffff,4,0,0,5931.02519663454,31,1379.7878952371
-45.481257389182,-19.9973972997481,84a8ab1ffffffff,4,2,4,5902.16991224466,400,92819.0070659546
-42.4026626108008,-8.90403484287501,8481193ffffffff,4,0,1,1533.04023390489,7,4248.23534439167
-62.3731015142464,-12.3942174112473,848b183ffffffff,4,0,0,247.975087123823,,111.689565741573
-41.8282926009463,-17.2374483633515,84a8995ffffffff,4,1,1,2897.0161232676,5,25591.8806391954
-56.0092457499647,-1.83740893117325,848a9d1ffffffff,4,1,1,790.827155291488,95,58344.3299990911
-55.5249700331524,-3.65586967630471,848a82bffffffff,4,0,1,570.130617204037,7,7854.91578676365
-53.2618720068919,-2.90426587697832,848a939ffffffff,4,0,0,457.62141080246,,210.989303530456
-61.0313434247237,-8.95309257432045,848a331ffffffff,4,0,0,516.28286112094,,36.5586908514633
-53.3700557686855,-28.9789954438372,84a90d3ffffffff,4,0,2,1897.12909749234,176,13440.3969524344
-52.5264841539379,2.19145389602362,845f325ffffffff,4,0,0,0,,41.0809234254993
-68.6272794379639,-8.81533650524517,848b589ffffffff,4,0,0,266.019660066224,,1873.39941131589
-45.8658715437046,-5.96237900681753,84802ddffffffff,4,0,0,647.849891241018,,4531.97287607496
-57.9193267413935,-11.9012409068799,848baa5ffffffff,4,0,0,1363.62017943533,,1011.5672219377
-45.8949381476431,-7.13946314952427,848153dffffffff,4,0,0,1103.2464647365,2,3438.32546586357
-47.4382651315493,-15.4527313956099,84a8d11ffffffff,4,1,2,6762.28729403471,1546,204048.464183185
-66.6743805829614,0.613599262535813,84664b3ffffffff,4,0,0,0,,135.289917853537
-49.7251972072396,-8.52008020728922,848140bffffffff,4,0,0,1233.63477465463,2,3529.23642769456
-69.425863451205,1.49919667504391,8466583ffffffff,4,0,0,0,,194.832059638575
-42.2235647213932,-7.30994339759384,8480229ffffffff,4,0,1,1090.23430906092,7,11145.2607118711
-43.0608897552521,-5.10033661806546,8480051ffffffff,4,0,1,5833.16073388775,387,148994.061323166
-47.7920651219377,-22.4422666473527,84a81e9ffffffff,4,2,5,6261.17622660196,1726,182476.545422204
-60.2947038015073,1.87133602377993,848adedffffffff,4,0,0,780.324946377539,,526.979438287191
-63.134964165461,-3.75198049037186,848ae45ffffffff,4,0,0,14.481834948877,,2977.68881658651
-40.4925197362936,-9.35650226483104,84811abffffffff,4,3,2,9696.76939104711,2825,539340.60151528
-59.9280324432427,-8.07117669047443,848a147ffffffff,4,0,0,0,,50.510450176087
-57.9340700065774,-8.92378319461313,848b8bdffffffff,4,0,0,0,,12.7908586802951
-50.7208681552715,-21.3475184530859,84a80a1ffffffff,4,1,4,3781.80604383619,460,65397.939340923
-56.793339509537,-0.838453500476469,848a8a7ffffffff,4,0,0,186.193431363016,,107.400293046376
-52.3208409976874,-32.0354422195325,84a92e9ffffffff,4,0,1,2309.4373413896,1692,163354.179003451
-66.7166469240325,-8.95715204235211,848a2d9ffffffff,4,0,0,716.883029879211,,245.485762981611
-57.0344662312774,-3.52014326975422,848a811ffffffff,4,0,0,0,,7287.11969568551
-51.7698048940529,-17.854620848658,84a8ee9ffffffff,4,5,1,4472.54736138761,843,94901.4416895239
-53.5959638167934,-20.2065871310853,84a8547ffffffff,4,0,0,1026.46757149689,,724.283034741879
-53.0392150987936,-16.8960789602734,84a8e8bffffffff,4,0,1,763.156839346018,4,1668.0859123487
-54.9808516514106,-22.4277564334659,84a8709ffffffff,4,0,1,2112.95945751831,123,12766.5215144083
-59.6193801334231,-10.2530123300447,848b8dbffffffff,4,0,1,1263.53227696993,31,20644.7619659064
-54.5666211042301,-15.5923838023834,848bb41ffffffff,4,0,0,1870.98876211237,21,1031.00999392103
-46.247246329633,-3.67915823310487,8480769ffffffff,4,0,1,849.429704521798,16,22141.069810975
-56.5795763762306,-9.49473315160052,848b9d3ffffffff,4,0,1,1960.18300448174,39,5846.81855107564
-66.8303733207797,-6.3637880950226,848a76bffffffff,4,0,0,0,,0.217684065712433
-39.6051519122279,-9.20086639651197,84811a5ffffffff,4,0,0,262.035144468686,,1710.53810143843
-53.1569562830561,-16.1734267100536,84a8e95ffffffff,4,0,0,848.507829934253,,305.39747476764
-54.8088632936958,-18.1699261139014,84a85e9ffffffff,4,0,0,873.427605651906,18,844.248495273292
-53.5315450972086,-2.56552168635882,848a93bffffffff,4,0,0,698.592208188522,,134.207198885211
-62.5902430706608,2.51502106515425,848add3ffffffff,4,0,0,0.729290736080416,,105.650552962121
